POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
SJ,BETRAMBREEN,3756,1950,19509999,750.0,,430.0,,5.6500001,,3.8099999,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,CHOMJAKOV,309,1936,19369999,580.0,,0.0,,9.0,,16.85,,,,,,
SJ,CHOMJAKOV,309,1983,19839999,,,0.0,,,,,,aP,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,DRYADBREEN,3482,1936,19369999,,,,,,,2.1500001,,,,,,
SJ,DRYADBREEN,3482,1995,19959999,,,,,,,1.45,,,,,,
SJ,DRYADBREEN,3482,2001,20019999,,,,,,,1.075,,,,,,
SJ,EBBABREEN,3757,1950,19509999,1120.0,,110.0,,8.4069996,,20.4,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,ELSABREEN,3758,1950,19509999,700.0,,290.0,,1.723,,0.36000001,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,FERDINANDBREEN,3759,1950,19509999,750.0,,270.0,,3.665,,1.6,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,GROENFJORD E,24784,2019,20170831,550.0,320.0,70.0,,5.8000002,,6.1500001,,sP,"Nelly Elagina, Robert Chernov and colleagues","Institute of Geography, Russian Academy of Sciences",,
SJ,GROENFJORD E,24784,2021,20219999,560.0,475.0,95.0,,5.6,,6.3,,sP,"Nelly Elagina, Robert Chernov and colleagues","Institute of Geography, Russian Academy of Sciences","Elagina et al. (2021), Geosciences, 11(2), 78; https://doi.org/10.3390/geosciences11020078.","The glacier geometry data sent for previous years contains inaccuracies. The current version of the data is estimated from a better resolution satellite image (Sentinel 2021). Therefore, despite the fact that the mass balance remains negative and the area is visually reduced, the current area submitted in this table have increased slightly compared to the previous one."
SJ,GROENFJORD E,24784,2022,20220821,530.0,340.0,100.0,,5.5,,5.9,,sP,"Nelly Elagina, Robert Chernov, Ivan Lavrentiev and colleagues","Institute of Geography, Russian Academy of Sciences",,
SJ,GROENFJORD E,24784,2023,20230808,500.0,325.0,105.0,,5.4,,5.6,,sP,"Nelly Elagina, Robert Chernov, Ivan Lavrentiev and colleagues","Institute of Geography, Russian Academy of Sciences",,
SJ,GRUMANTBREEN,3496,1936,19369999,,,,,,,2.8499999,,,,,,
SJ,GRUMANTBREEN,3496,1995,19959999,,,,,,,1.9400001,,,,,,
SJ,GRUMANTBREEN,3496,2001,20019999,,,,,,,1.5650001,,,,,,
SJ,HAABERGBREEN,3497,1936,19369999,,,,,,,3.5,,,,,,
SJ,HAABERGBREEN,3497,1995,19959999,,,,,,,2.1400001,,,,,,
SJ,HAABERGBREEN,3497,2001,20019999,,,,,,,1.515,,,,,,
SJ,HANSBREEN,306,1980,19809999,600.0,350.0,0.0,,16.5,,,,,,,,
SJ,HANSBREEN,306,1982,19829999,,,48.0,,,,,,tP,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,HANSBREEN,306,1983,19839999,,,40.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,HANSBREEN,306,1984,19849999,,,47.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,HANSBREEN,306,1985,19859999,,,51.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,HANSBREEN,306,1986,19869999,,,0.0,0.0,,,,,tP,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
SJ,HANSBREEN,306,1987,19879999,,,0.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
SJ,HANSBREEN,306,1988,19889999,,,0.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
SJ,HANSBREEN,306,1989,19899999,,,,,,,57.0,,,,,,
SJ,HANSBREEN,306,1990,19900812,510.0,255.0,0.0,,16.32,0.0049999999,56.740002,,aP,Leszek Kolondra,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",WGMS (2008): FoG 2000-2005 (Vol. IX).,
SJ,HANSBREEN,306,1991,19910918,,,38.0,0.5,,,,,tP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
SJ,HANSBREEN,306,1992,19920614,,,32.0,0.5,,,,,tP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
SJ,HANSBREEN,306,1993,19930903,,,33.0,0.5,,,,,tP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
SJ,HANSBREEN,306,1994,19940921,,,31.0,0.5,,,,,tP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
SJ,HANSBREEN,306,1995,19950925,,,33.0,0.5,,,,,tP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
SJ,HANSBREEN,306,1997,19979999,,,,,,,56.759998,,,,,,
SJ,HANSBREEN,306,2000,20000708,,,,,16.184999,0.0049999999,,,tP,Leszek Kolondra,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",WGMS (2008): FoG 2000-2005 (Vol. IX).,
SJ,HANSBREEN,306,2004,20040807,,,,,15.8,0.02,,,xX,Leszek Kolondra,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",WGMS (2008): FoG 2000-2005 (Vol. IX).,
SJ,HANSBREEN,306,2007,20070716,,,,,15.71,0.0049999999,,,tP,Leszek Kolondra,"University of Silesia ul Bedzinska 60, 41-200 Sosnowiec, Poland",WGMS (2012): FoG 2005-2010 (Vol. X).,
SJ,HANSBREEN,306,2010,20100910,,,0.0,,15.875,0.001,,,,Leszek Kolondra,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",WGMS (2012): FoG 2005-2010 (Vol. X).,Terrestrial photogrametry
SJ,HANSBREEN,306,2011,20110913,,,0.0,,15.94,0.012,,,xX,"Malgorzata Blaszczyk, Dariusz Ignatiuk","University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland, Institute of Geophysics Polish Academy of Science, Ksiecia Janusza 64, 01-452 Warsaw, Poland",WGMS (2015): GGCB No. 1 (2012-2013).,panoramic radar - Garmin
SJ,HANSBREEN,306,2012,20120826,,,0.0,,15.844,0.012,,,tG,"Malgorzata Blaszczyk, Dariusz Ignatiuk","University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",WGMS (2015): GGCB No. 1 (2012-2013).,panoramic radar - Garmin
SJ,HANSBREEN,306,2013,20130824,,,0.0,,15.674,0.015,,,tG,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",WGMS (2015): GGCB No. 1 (2012-2013).,Landsat8 panchromatic
SJ,HANSBREEN,306,2014,20140820,,,0.0,,15.424,0.015,,,sC,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,Landsat8 panchromatic
SJ,HANSBREEN,306,2015,20150915,,,0.0,,15.404,0.015,,,sP,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,Landsat8 panchromatic
SJ,HANSBREEN,306,2016,20160910,,,0.0,,15.279,0.015,,,sP,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,Landsat8 panchromatic
SJ,HANSBREEN,306,2017,20170817,,,0.0,,14.969,0.0099999998,,,sP,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,Sentinel-2
SJ,HANSBREEN,306,2018,20180823,,,0.0,,15.02,0.0099999998,,,sP,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,Sentinel-2
SJ,HANSBREEN,306,2019,20190818,,,0.0,,15.02,0.0099999998,,,sP,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,Sentinel-2
SJ,HANSBREEN,306,2020,20200804,,,0.0,,14.94,0.015,,,sP,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,HANSBREEN,306,2021,20210828,500.0,,0.0,,14.746,0.01,,,,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,HANSBREEN,306,2022,20220828,500.0,,0.0,,14.549,0.015,,,,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,HANSBREEN,306,2023,20230820,,,0.0,,14.309,0.015,,,sP,Malgorzata Blaszczyk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,HORNBREEN,308,1936,19369999,600.0,,0.0,,34.0,,268.0,,,,,,
SJ,HORNBREEN,308,1983,19839999,,,0.0,,,,,,cC,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,HORNBREEN,308,1985,19859999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,IRENEBREEN,2669,2005,20059999,650.0,340.0,110.0,,309.0,,4.1500001,,,IRENEUSZ SOBOTA,Department of Cryology and Polar Research; Institute of Geography; Gagarina 9; 87-100 Toruń; Poland.,WGMS (2008): FoG 2000-2005 (Vol. IX).,
SJ,IRENEBREEN,2669,2009,20099999,650.0,340.0,125.0,,3.8599999,,4.0799999,,,IRENEUSZ SOBOTA,Department of Cryology and Polar Research,WGMS (2012): FoG 2005-2010 (Vol. X).,Institute of Geography
SJ,IRENEBREEN,2669,2010,20109999,,,,,,,4.0500002,,,,,,
SJ,KOERBERBREEN,310,1936,19369999,,,,,6.0,,,,,,,,
SJ,KOERBERBREEN,310,1960,19609999,750.0,240.0,0.0,,,,,,,,,,
SJ,KOERBERBREEN,310,1961,19619999,,,,,,,10.3,,,,,,
SJ,KOERBERBREEN,310,1984,19849999,,,0.0,,,,,,cC,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,KVALFANGARBREEN,296,1936,19369999,500.0,,0.0,,6.5,,14.96,,,,,,
SJ,KVALFANGARBREEN,296,1983,19839999,,,0.0,,,,,,cC,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,KVALFANGARBREEN,296,1984,19849999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,MC WHAEBREEN,3760,1950,19509999,750.0,,180.0,,4.7270002,,4.2600002,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,MIDTRE LOVENBREEN,291,1980,19809999,650.0,330.0,50.0,,4.8000002,,5.8000002,,,,,,
SJ,MUEHLBACHERBREEN,295,1936,19369999,550.0,,0.0,,19.0,,62.099998,,,,,,
SJ,MUEHLBACHERBREEN,295,1983,19839999,,,0.0,,,,,,cC,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,MUEHLBACHERBREEN,295,1984,19849999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,MUEHLBACHERBREEN,295,1985,19859999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,NORDENSKIOELDBREEN,3479,2011,20119999,1201.0,703.0,0.0,,,,206.10001,,,,,,"Elevations from S0 Terrengmodel (NPI, 2014); glacier outline from GLIMS (König et al. 2013)"
SJ,PAIERLBREEN,294,1936,19369999,720.0,,0.0,,27.0,,104.0,,,,,,
SJ,PAIERLBREEN,294,1983,19839999,,,0.0,,,,,,cC,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,PAIERLBREEN,294,1984,19849999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,PAIERLBREEN,294,1985,19859999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,POLLOCKBREEN,3761,1950,19509999,1024.0,,360.0,,3.1059999,,0.95999998,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,RAGNARBREEN,3762,1950,19509999,700.0,,130.0,,6.027,,6.6500001,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,SAMARINBREEN,311,1936,19369999,550.0,,0.0,,18.0,,108.0,,,,,,
SJ,SAMARINBREEN,311,1983,19839999,,,0.0,,,,,,xX,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,SAMARINBREEN,311,1985,19859999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,SORBREEN,3763,1950,19509999,2277.0,,50.0,,5.8000002,,10.0,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,TAVLEBREEN,3764,1950,19509999,750.0,,200.0,,5.974,,10.9,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
SJ,WALDEMARBREEN,2307,2000,20009999,570.0,320.0,130.0,,3.4200001,,,,tG,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
SJ,WALDEMARBREEN,2307,2005,20059999,570.0,320.0,135.0,,3.3499999,,2.5899999,,,IRENEUSZ SOBOTA,Department of Cryology and Polar Research; Institute of Geography; Gagarina 9; 87-100 Toruń; Poland.,WGMS (2008): FoG 2000-2005 (Vol. IX).,
SJ,WALDEMARBREEN,2307,2009,20099999,570.0,320.0,150.0,,3.3,,2.5,,,IRENEUSZ SOBOTA,Department of Cryology and Polar Research,WGMS (2012): FoG 2005-2010 (Vol. X).,Institute of Geography
SJ,WALDEMARBREEN,2307,2010,20109999,,,,,,,2.5,,,,,,
SJ,WERENSKIOLDBREEN,305,1978,19789999,810.0,400.0,27.0,,7.0,,28.0,,,,,,
SJ,WERENSKIOLDBREEN,305,1982,19829999,,,26.0,,,,,,tP,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,WERENSKIOLDBREEN,305,1983,19839999,,,28.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,WERENSKIOLDBREEN,305,1985,19859999,,,30.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,WERENSKIOLDBREEN,305,1986,19869999,,,26.0,0.5,,,,,tP,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
SJ,WERENSKIOLDBREEN,305,1988,19889999,,,28.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
SJ,WERENSKIOLDBREEN,305,2008,20080901,,,,,,,27.110001,0.2,xM,Dariusz Ignatiuk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2010,20100810,750.0,,40.0,12.0,8.75,0.2,,,cM,Dariusz Ignatiuk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2013,20130515,750.0,,40.0,12.0,8.75,0.2,27.110001,0.1,tM,Dariusz Ignatiuk,"University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2014,20140901,750.0,,40.0,12.0,8.75,0.2,27.110001,0.1,tM,"Dariusz Ignatiuk, Michał Laska","University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2015,20150920,750.0,,40.0,12.0,8.75,0.2,27.110001,0.1,tM,"Dariusz Ignatiuk, Michał Laska","University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2017,20170422,750.0,,40.0,12.0,8.75,0.2,27.110001,0.1,tM,"Dariusz Ignatiuk, Michał Laska","University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2018,20180421,750.0,,40.0,12.0,8.75,0.2,27.110001,0.1,tM,"Dariusz Ignatiuk, Michał Laska","University of Silesia, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2020,20209999,750.0,,40.0,12.0,8.75,0.2,25.68,0.1,sM,"Dariusz Ignatiuk, Michał Laska","University of Silesia in Katowice, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WERENSKIOLDBREEN,305,2022,20220405,750.0,,40.0,12.0,8.75,0.2,25.68,0.1,tM,"Dariusz Ignatiuk, Michał Laska","University of Silesia in Katowice, ul Bedzinska 60, 41-200 Sosnowiec, Poland",,
SJ,WIBEBREEN,307,1936,19369999,600.0,,0.0,,5.5,,6.6700001,,,,,,
SJ,WIBEBREEN,307,1983,19839999,,,0.0,,,,,,cC,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
SJ,WIBEBREEN,307,1984,19849999,,,0.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,AKBAYTAL,709,1970,19709999,5920.0,,4750.0,,4.5999999,,5.5,,,,,,
TJ,DIDAL,722,1956,19569999,4600.0,3550.0,,,,,,,,,,,
TJ,DIDAL,722,1968,19689999,,,3000.0,,4.8000002,,1.6,,,,,,
TJ,DIDAL,722,1981,19819999,,,5000.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,DIKHADANG (NO.314),712,1973,19739999,4340.0,3970.0,3600.0,,,,,,,,,,
TJ,DIKHADANG (NO.314),712,1981,19819999,,,3663.0,0.1,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,DIKHADANG (NO.314),712,1983,19839999,,,3673.0,,2.0,,1.5,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,DIKHADANG (NO.314),712,1984,19849999,,,3673.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,DIKHADANG (NO.314),712,1985,19859999,,,3675.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,EAST ZULMART (GLACIER NO 139),13493,2018,20180901,5470.0,4900.0,4600.0,10.0,3.9000001,0.001,3.6600001,0.0099999998,sP,Abdulhamid Kayumov,"State Scientific Institution, Center for the Study of Glaciers, National Academy of Sciences of Tajikistan",,
TJ,EAST ZULMART (GLACIER NO 139),13493,2019,20190805,5470.0,4900.0,4600.0,10.0,3.9,0.001,3.66,0.01,sP,Abdulhamid Kayumov,"State Scientific Institution, Center for the Study of Glaciers of the National Academy of sciences of Tajikistan",,
TJ,EAST ZULMART (GLACIER NO 139),13493,2020,20200817,5470.0,4900.0,4600.0,10.0,3.9,0.001,3.66,0.01,sP,Abdulhamid Kayumov,"State Scientific Institution, Center for the Study of Glaciers of the National Academy of sciences of Tajikistan",,
TJ,EAST ZULMART (GLACIER NO 139),13493,2022,20220808,5470.0,4900.0,4600.0,10.0,3.9,0.001,3.66,0.01,sP,Abdulhamid Kayumov; Kabutov Khusrav,"State Scientific Institution, Center for the Study of Glaciers of the National Academy of sciences of Tajikistan",,
TJ,FEDCHENKO,2323,1950,19509999,6280.0,,2909.0,,77.272003,,156.0,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
TJ,FEDCHENKO,2323,2011,20110802,5400.0,,2900.0,,72.0,,579.90002,,sP,,,"Lambrecht, A., Mayer, C. Aizen, V., Floricioiu, D, Surazakov, A. (2014), J. Glaciol., 60 (220), doi: 10.3189/2014JoG13J130.",Area refers to Fechenko glacier without Bivouac glacier (164.7 km2).
TJ,GARMO,719,1947,19479999,,4300.0,,,,,,,,,,,
TJ,GARMO,719,1966,19669999,6260.0,,,,,,,,,,,,
TJ,GARMO,719,1971,19719999,,,2970.0,,30.4,,114.6,,,,,,
TJ,GARMO,719,1981,19819999,,,2970.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GARMO,719,1982,19829999,,,2970.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GARMO,719,1983,19839999,,,2970.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GARMO,719,1984,19849999,,,2970.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GARMO,719,1985,19859999,,,2970.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,1968,19689999,6200.0,4050.0,,,,,,,,,,,
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,1974,19749999,,,2580.0,,24.200001,,64.400002,,,,,,
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,1981,19819999,,,2580.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,1982,19829999,,,2580.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,1983,19839999,,,2580.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,1984,19849999,,,2580.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,GLACIER NO. 71 (YAKARCHA),167234,2020,20200913,4400.0,4100.0,3830.0,10.0,1.3,0.001,1.0,0.01,sP,"Professor Kayumov Abdulhamid, Vosidov Firdavs","State Scientific Institution, Center for the Study of Glaciers of the National Academy of Sciences of Tajikistan",,
TJ,KHADYRSHA,720,1966,19669999,4550.0,,3140.0,,6.3000002,,5.5999999,,,,,,
TJ,KHADYRSHA,720,1981,19819999,,,3140.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,KHADYRSHA,720,1982,19829999,,,3140.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,KHADYRSHA,720,1983,19839999,,,3140.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,KHADYRSHA,720,1984,19849999,,,3140.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,KIZILGORUM,825,1968,19689999,,4000.0,,,3.7,,2.0999999,,,,,,
TJ,KIZILGORUM,825,1970,19709999,4800.0,,3200.0,,,,,,,,,,
TJ,KIZILGORUM,825,1975,19759999,4800.0,,3200.0,,3.7,,2.0999999,,,,,,
TJ,KYZYLKUL,731,1956,19569999,3490.0,3250.0,3000.0,,2.5,,0.89999998,,,,,,
TJ,M. OKTYABRSKIY,710,1946,19469999,6780.0,,4440.0,,19.0,,32.0,,,,,,
TJ,MAZARSKIY,746,1947,19479999,5400.0,4400.0,,,,,,,,,,,
TJ,MAZARSKIY,746,1971,19719999,,,3200.0,,16.799999,,18.5,,,,,,
TJ,MAZARSKIY,746,1981,19819999,,,3200.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MAZARSKIY,746,1982,19829999,,,3200.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MAZARSKIY,746,1983,19839999,,,3200.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MAZARSKIY,746,1984,19849999,,,3200.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MAZARSKIY,746,1985,19859999,,,3200.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MEDVEZHIY,716,1968,19689999,4690.0,3800.0,,,,,,,,,,,
TJ,MEDVEZHIY,716,1974,19749999,,,,,15.8,,23.299999,,,,,,
TJ,MEDVEZHIY,716,1981,19819999,,,3000.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MEDVEZHIY,716,1982,19829999,,,3000.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MEDVEZHIY,716,1983,19839999,,,3050.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MEDVEZHIY,716,1984,19849999,,,3050.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MEDVEZHIY,716,1985,19859999,,,3050.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MEDVEZHIY,716,1989,19899999,,,2875.0,,,,,,,,,,
TJ,MUSHKETOV,715,1966,19669999,7100.0,4620.0,2870.0,,14.0,,17.1,,,,,,
TJ,MUSHKETOV,715,1981,19819999,,,2815.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MUSHKETOV,715,1982,19829999,,,2815.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MUSHKETOV,715,1983,19839999,,,2815.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,MUSHKETOV,715,1984,19849999,,,2815.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO. 457 (NHD),21063,2021,20210905,5464.0,5000.0,4770.0,10.0,2.0,0.001,1.315,0.01,sP,Kayumov Abdulhamid; Hofiz Navruzshoev,"State Scientific Institution, Center for the Study of Glaciers of the National Academy of sciences of Tajikistan",,
TJ,NO. 457 (NHD),21063,2022,20229999,,,,,,,1.317,0.01,sP,Kayumov Abdulhamid; Hofiz Navruzshoev,"State Scientific Institution, Center for the Study of Glaciers of the National Academy of sciences of Tajikistan",,
TJ,NO. 676 (GGP),166938,2020,20200928,3850.0,3700.0,3585.0,10.0,0.89,0.001,0.48,0.01,sP,"Kaumov Abdulhamid, Halimov Ardamehr","State Scientific Institution, Center for the Study of Glaciers of the National Academy of sciences of Tajikistan",,
TJ,NO.503,723,1956,19569999,3440.0,,,,,,,,,,,,
TJ,NO.503,723,1968,19689999,,,3000.0,,2.5,,0.89999998,,,,,,
TJ,NO.503,723,1981,19819999,,,3000.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO.503,723,1982,19829999,,,3000.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO.503,723,1983,19839999,,,3000.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO.503,723,1984,19849999,,,3000.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO.503,723,1985,19859999,,,3000.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO.507,827,1956,19569999,3560.0,,,,,,,,,,,,
TJ,NO.507,827,1968,19689999,,,2800.0,,2.2,,0.69999999,,,,,,
TJ,NO.507,827,1981,19819999,,,2800.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO.507,827,1982,19829999,,,2800.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
TJ,NO.507,827,1984,19849999,,,2800.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
